instance,run,size,avgTransportations,avgAccommodations,destinations,algorithm,quality,time
1,1,2,1,1,2,ACO,0.068627437,0.3891575
1,1,2,1,1,2,ACO_Local,0.068627437,0.5078378
1,2,2,1,1,2,ACO,0.068627437,0.3808075
1,2,2,1,1,2,ACO_Local,0.068627437,0.5248179
1,3,2,1,1,2,ACO,0.068627437,0.3767967
1,3,2,1,1,2,ACO_Local,0.068627437,0.524179
1,4,2,1,1,2,ACO,0.068627437,0.395873
1,4,2,1,1,2,ACO_Local,0.068627437,0.5207498
1,5,2,1,1,2,ACO,0.068627437,0.4002811
1,5,2,1,1,2,ACO_Local,0.068627437,0.5886435
1,6,2,1,1,2,ACO,0.068627437,0.3960757
1,6,2,1,1,2,ACO_Local,0.068627437,0.4729442
1,7,2,1,1,2,ACO,0.068627437,0.3620908
1,7,2,1,1,2,ACO_Local,0.068627437,0.4527389
1,8,2,1,1,2,ACO,0.068627437,0.3291224
1,8,2,1,1,2,ACO_Local,0.068627437,0.4722728
2,1,8,1,2,2,ACO,0.091420166,0.3959115
2,1,8,1,2,2,ACO_Local,0.091420166,0.5207639
2,2,8,1,2,2,ACO,0.091420165,0.3767826
2,2,8,1,2,2,ACO_Local,0.091420165,0.4919388
2,3,8,1,2,2,ACO,0.091420166,0.4034178
2,3,8,1,2,2,ACO_Local,0.091420166,0.5014999
2,4,8,1,2,2,ACO,0.091420166,0.3877176
2,4,8,1,2,2,ACO_Local,0.091420166,0.5290519
2,5,8,1,2,2,ACO,0.091420166,0.3600848
2,5,8,1,2,2,ACO_Local,0.091420166,0.493953
2,6,8,1,2,2,ACO,0.091420165,0.3670146
2,6,8,1,2,2,ACO_Local,0.091420165,0.5035944
2,7,8,1,2,2,ACO,0.091420166,0.3774523
2,7,8,1,2,2,ACO_Local,0.091420166,0.509134
2,8,8,1,2,2,ACO,0.091420166,0.3663013
2,8,8,1,2,2,ACO_Local,0.091420166,0.4784333
3,1,18,1,3,2,ACO,0.130668377,0.3923134
3,1,18,1,3,2,ACO_Local,0.130668377,0.5568331
3,2,18,1,3,2,ACO,0.130668378,0.3937964
3,2,18,1,3,2,ACO_Local,0.130668378,0.5324614
3,3,18,1,3,2,ACO,0.130668377,0.3955416
3,3,18,1,3,2,ACO_Local,0.130668377,0.5360305
3,4,18,1,3,2,ACO,0.130668378,0.3977016
3,4,18,1,3,2,ACO_Local,0.130668378,0.5314706
3,5,18,1,3,2,ACO,0.130668377,0.3905079
3,5,18,1,3,2,ACO_Local,0.130668377,0.5460709
3,6,18,1,3,2,ACO,0.130668377,0.3896561
3,6,18,1,3,2,ACO_Local,0.130668377,0.5416517
3,7,18,1,3,2,ACO,0.130668378,0.3904733
3,7,18,1,3,2,ACO_Local,0.130668378,0.5246456
3,8,18,1,3,2,ACO,0.130668377,0.3882047
3,8,18,1,3,2,ACO_Local,0.130668377,0.5378552
4,1,32,1,4,2,ACO,0.158338942,0.4446207
4,1,32,1,4,2,ACO_Local,0.158338942,0.592145
4,2,32,1,4,2,ACO,0.158338942,0.4134997
4,2,32,1,4,2,ACO_Local,0.158338942,0.5734086
4,3,32,1,4,2,ACO,0.158338943,0.4281401
4,3,32,1,4,2,ACO_Local,0.158338943,0.6027426
4,4,32,1,4,2,ACO,0.158338942,0.4258976
4,4,32,1,4,2,ACO_Local,0.158338942,0.6198074
4,5,32,1,4,2,ACO,0.158338942,0.419886
4,5,32,1,4,2,ACO_Local,0.158338942,0.5983645
4,6,32,1,4,2,ACO,0.158338942,0.4402661
4,6,32,1,4,2,ACO_Local,0.158338942,0.5732047
4,7,32,1,4,2,ACO,0.158338943,0.4330109
4,7,32,1,4,2,ACO_Local,0.158338943,0.5750867
4,8,32,1,4,2,ACO,0.158338942,0.4122159
4,8,32,1,4,2,ACO_Local,0.158338942,0.5801837
5,1,50,1,5,2,ACO,0.181813117,0.4978192
5,1,50,1,5,2,ACO_Local,0.181813117,0.6845413
5,2,50,1,5,2,ACO,0.181813117,0.5494552
5,2,50,1,5,2,ACO_Local,0.181813117,0.7061731
5,3,50,1,5,2,ACO,0.181813117,0.4973296
5,3,50,1,5,2,ACO_Local,0.181813117,0.7370534
5,4,50,1,5,2,ACO,0.181813117,0.5308326
5,4,50,1,5,2,ACO_Local,0.181813117,0.6753856
5,5,50,1,5,2,ACO,0.181813116,0.5358983
5,5,50,1,5,2,ACO_Local,0.181813116,0.6681407
5,6,50,1,5,2,ACO,0.181813117,0.4713692
5,6,50,1,5,2,ACO_Local,0.181813117,0.6514279
5,7,50,1,5,2,ACO,0.181813117,0.479073
5,7,50,1,5,2,ACO_Local,0.181813117,0.6661453
5,8,50,1,5,2,ACO,0.181813117,0.4829034
5,8,50,1,5,2,ACO_Local,0.181813117,0.6338786
6,1,72,1,6,2,ACO,0.266586484,0.5404163
6,1,72,1,6,2,ACO_Local,0.266586484,0.7168187
6,2,72,1,6,2,ACO,0.266586483,0.5027178
6,2,72,1,6,2,ACO_Local,0.266586483,0.6428282
6,3,72,1,6,2,ACO,0.266586484,0.5047371
6,3,72,1,6,2,ACO_Local,0.266586484,0.6444314
6,4,72,1,6,2,ACO,0.266586483,0.5908869
6,4,72,1,6,2,ACO_Local,0.266586483,0.6799724
6,5,72,1,6,2,ACO,0.266586484,0.5324187
6,5,72,1,6,2,ACO_Local,0.266586484,0.6926608
6,6,72,1,6,2,ACO,0.266586483,0.5049098
6,6,72,1,6,2,ACO_Local,0.266586483,0.6719847
6,7,72,1,6,2,ACO,0.266586484,0.5153715
6,7,72,1,6,2,ACO_Local,0.266586484,0.677257
6,8,72,1,6,2,ACO,0.266586483,0.5990325
6,8,72,1,6,2,ACO_Local,0.266586483,0.7190731
7,1,16,2,1,2,ACO,0.247178035,0.4618048
7,1,16,2,1,2,ACO_Local,0.247178035,0.5902266
7,2,16,2,1,2,ACO,0.247178035,0.4713825
7,2,16,2,1,2,ACO_Local,0.247178035,0.5975935
7,3,16,2,1,2,ACO,0.247178035,0.4340346
7,3,16,2,1,2,ACO_Local,0.247178035,0.6066311
7,4,16,2,1,2,ACO,0.247178035,0.4524836
7,4,16,2,1,2,ACO_Local,0.247178035,0.5654662
7,5,16,2,1,2,ACO,0.247178036,0.426817
7,5,16,2,1,2,ACO_Local,0.247178036,0.5545842
7,6,16,2,1,2,ACO,0.247178035,0.3980245
7,6,16,2,1,2,ACO_Local,0.247178035,0.5518469
7,7,16,2,1,2,ACO,0.247178035,0.409119
7,7,16,2,1,2,ACO_Local,0.247178035,0.556264
7,8,16,2,1,2,ACO,0.247178035,0.3877788
7,8,16,2,1,2,ACO_Local,0.247178035,0.5744585
8,1,64,2,2,2,ACO,0.199232512,0.4659605
8,1,64,2,2,2,ACO_Local,0.201429133,0.59627
8,2,64,2,2,2,ACO,0.199232512,0.438639
8,2,64,2,2,2,ACO_Local,0.201429134,0.5831809
8,3,64,2,2,2,ACO,0.199232512,0.4338858
8,3,64,2,2,2,ACO_Local,0.201429133,0.6066037
8,4,64,2,2,2,ACO,0.199232512,0.4418467
8,4,64,2,2,2,ACO_Local,0.201429133,0.6398476
8,5,64,2,2,2,ACO,0.199232513,0.4615901
8,5,64,2,2,2,ACO_Local,0.201429133,0.6561062
8,6,64,2,2,2,ACO,0.199232512,0.4699632
8,6,64,2,2,2,ACO_Local,0.201429134,0.648316
8,7,64,2,2,2,ACO,0.199232512,0.4838001
8,7,64,2,2,2,ACO_Local,0.201429133,0.6549199
8,8,64,2,2,2,ACO,0.199232512,0.4650753
8,8,64,2,2,2,ACO_Local,0.201429133,0.659446
9,1,144,2,3,2,ACO,0.290015579,0.4786694
9,1,144,2,3,2,ACO_Local,0.290015579,0.6901206
9,2,144,2,3,2,ACO,0.290015579,0.4944948
9,2,144,2,3,2,ACO_Local,0.290015579,0.652996
9,3,144,2,3,2,ACO,0.290015579,0.5164448
9,3,144,2,3,2,ACO_Local,0.290015579,0.7029595
9,4,144,2,3,2,ACO,0.290015579,0.4912623
9,4,144,2,3,2,ACO_Local,0.290015579,0.6799588
9,5,144,2,3,2,ACO,0.290015579,0.5484331
9,5,144,2,3,2,ACO_Local,0.290015579,0.6635962
9,6,144,2,3,2,ACO,0.29001558,0.5033173
9,6,144,2,3,2,ACO_Local,0.29001558,0.6574699
9,7,144,2,3,2,ACO,0.290015579,0.4820062
9,7,144,2,3,2,ACO_Local,0.290015579,0.642652
9,8,144,2,3,2,ACO,0.290015579,0.4732098
9,8,144,2,3,2,ACO_Local,0.290015579,0.6345735
10,1,256,2,4,2,ACO,0.245898284,0.6082813
10,1,256,2,4,2,ACO_Local,0.251137508,0.684351
10,2,256,2,4,2,ACO,0.244215257,0.5754031
10,2,256,2,4,2,ACO_Local,0.251137509,0.7090024
10,3,256,2,4,2,ACO,0.245898284,0.555655
10,3,256,2,4,2,ACO_Local,0.251137508,0.6876292
10,4,256,2,4,2,ACO,0.245898284,0.8043057
10,4,256,2,4,2,ACO_Local,0.251137508,0.6822906
10,5,256,2,4,2,ACO,0.245898284,0.5844224
10,5,256,2,4,2,ACO_Local,0.251137508,0.6720899
10,6,256,2,4,2,ACO,0.245898284,0.5399048
10,6,256,2,4,2,ACO_Local,0.251137509,0.6807683
10,7,256,2,4,2,ACO,0.245898284,0.5269937
10,7,256,2,4,2,ACO_Local,0.251137508,0.7165676
10,8,256,2,4,2,ACO,0.245898284,0.5293636
10,8,256,2,4,2,ACO_Local,0.251137508,0.6856313
11,1,400,2,5,2,ACO,0.306022494,0.6198026
11,1,400,2,5,2,ACO_Local,0.319554043,0.74644
11,2,400,2,5,2,ACO,0.305931743,0.5675214
11,2,400,2,5,2,ACO_Local,0.319554042,0.7363004
11,3,400,2,5,2,ACO,0.305931744,0.5682522
11,3,400,2,5,2,ACO_Local,0.319554043,0.7419888
11,4,400,2,5,2,ACO,0.306022494,0.6903793
11,4,400,2,5,2,ACO_Local,0.319448006,0.7684956
11,5,400,2,5,2,ACO,0.306022494,0.6686025
11,5,400,2,5,2,ACO_Local,0.319554042,0.8061899
11,6,400,2,5,2,ACO,0.306022493,1.0033111
11,6,400,2,5,2,ACO_Local,0.319554043,0.8315486
11,7,400,2,5,2,ACO,0.306022494,1.1844816
11,7,400,2,5,2,ACO_Local,0.319554042,0.7982461
11,8,400,2,5,2,ACO,0.306022493,0.5601328
11,8,400,2,5,2,ACO_Local,0.319554043,0.8174743
12,1,576,2,6,2,ACO,0.209527567,0.5921471
12,1,576,2,6,2,ACO_Local,0.261117869,0.7606986
12,2,576,2,6,2,ACO,0.209527566,0.6292132
12,2,576,2,6,2,ACO_Local,0.261117868,0.784744
12,3,576,2,6,2,ACO,0.209527567,0.584256
12,3,576,2,6,2,ACO_Local,0.261117869,0.7939057
12,4,576,2,6,2,ACO,0.209527566,0.5773899
12,4,576,2,6,2,ACO_Local,0.261117869,0.7854988
12,5,576,2,6,2,ACO,0.209527567,0.6602885
12,5,576,2,6,2,ACO_Local,0.261117868,0.7540091
12,6,576,2,6,2,ACO,0.209527567,0.556677
12,6,576,2,6,2,ACO_Local,0.261117869,0.7734023
12,7,576,2,6,2,ACO,0.209527566,0.5865383
12,7,576,2,6,2,ACO_Local,0.261117869,0.8093351
12,8,576,2,6,2,ACO,0.209527567,0.5988713
12,8,576,2,6,2,ACO_Local,0.261117868,0.7782059
13,1,54,3,1,2,ACO,0.321159648,0.4748874
13,1,54,3,1,2,ACO_Local,0.327123409,0.6637074
13,2,54,3,1,2,ACO,0.321159648,0.4877172
13,2,54,3,1,2,ACO_Local,0.327123408,0.6734703
13,3,54,3,1,2,ACO,0.321159648,0.472904
13,3,54,3,1,2,ACO_Local,0.327123409,0.7539634
13,4,54,3,1,2,ACO,0.321159648,0.5115852
13,4,54,3,1,2,ACO_Local,0.327123409,0.7176889
13,5,54,3,1,2,ACO,0.321159648,0.5644985
13,5,54,3,1,2,ACO_Local,0.327123409,0.7124358
13,6,54,3,1,2,ACO,0.321159648,0.5176815
13,6,54,3,1,2,ACO_Local,0.327123408,0.7513415
13,7,54,3,1,2,ACO,0.321159648,0.4876309
13,7,54,3,1,2,ACO_Local,0.327123409,0.714914
13,8,54,3,1,2,ACO,0.321159648,0.476467
13,8,54,3,1,2,ACO_Local,0.327123409,0.6664823
14,1,216,3,2,2,ACO,0.351382586,0.5176627
14,1,216,3,2,2,ACO_Local,0.351382586,0.6989692
14,2,216,3,2,2,ACO,0.351382586,0.5241666
14,2,216,3,2,2,ACO_Local,0.351382586,0.7499026
14,3,216,3,2,2,ACO,0.351382586,0.5984894
14,3,216,3,2,2,ACO_Local,0.351382586,0.7425849
14,4,216,3,2,2,ACO,0.351382586,0.6022662
14,4,216,3,2,2,ACO_Local,0.351382586,0.814802
14,5,216,3,2,2,ACO,0.351382586,0.6806263
14,5,216,3,2,2,ACO_Local,0.351382586,0.775115
14,6,216,3,2,2,ACO,0.351382586,0.5944397
14,6,216,3,2,2,ACO_Local,0.351382586,0.6876498
14,7,216,3,2,2,ACO,0.351382586,0.5254345
14,7,216,3,2,2,ACO_Local,0.351382586,0.7216753
14,8,216,3,2,2,ACO,0.351382586,0.527781
14,8,216,3,2,2,ACO_Local,0.351382586,0.7077353
15,1,486,3,3,2,ACO,0.264266378,1.2427574
15,1,486,3,3,2,ACO_Local,0.286860788,0.7674077
15,2,486,3,3,2,ACO,0.264266379,1.1073433
15,2,486,3,3,2,ACO_Local,0.286860788,0.8115015
15,3,486,3,3,2,ACO,0.264266378,0.6481941
15,3,486,3,3,2,ACO_Local,0.286860789,0.7648171
15,4,486,3,3,2,ACO,0.264266379,0.5659161
15,4,486,3,3,2,ACO_Local,0.286860788,0.8000349
15,5,486,3,3,2,ACO,0.264266378,0.6426242
15,5,486,3,3,2,ACO_Local,0.286860788,0.7519958
15,6,486,3,3,2,ACO,0.264266379,0.5575186
15,6,486,3,3,2,ACO_Local,0.286860788,0.7919869
15,7,486,3,3,2,ACO,0.264266378,0.5437215
15,7,486,3,3,2,ACO_Local,0.286860789,0.7491409
15,8,486,3,3,2,ACO,0.26284857,0.5568434
15,8,486,3,3,2,ACO_Local,0.286860788,0.8501241
16,1,864,3,4,2,ACO,0.421744973,0.6440367
16,1,864,3,4,2,ACO_Local,0.449682901,0.8341174
16,2,864,3,4,2,ACO,0.421744973,0.590733
16,2,864,3,4,2,ACO_Local,0.453431938,0.9776933
16,3,864,3,4,2,ACO,0.421744973,0.7299239
16,3,864,3,4,2,ACO_Local,0.450245257,0.8313886
16,4,864,3,4,2,ACO,0.421744973,0.6416941
16,4,864,3,4,2,ACO_Local,0.4496829,0.9078808
16,5,864,3,4,2,ACO,0.421744973,0.6539791
16,5,864,3,4,2,ACO_Local,0.449682901,0.8873274
16,6,864,3,4,2,ACO,0.421744973,0.6691264
16,6,864,3,4,2,ACO_Local,0.4496829,0.9478842
16,7,864,3,4,2,ACO,0.421744974,0.6662257
16,7,864,3,4,2,ACO_Local,0.453431939,0.9398494
16,8,864,3,4,2,ACO,0.421744973,0.6717965
16,8,864,3,4,2,ACO_Local,0.449682901,0.9141272
17,1,1350,3,5,2,ACO,0.356724564,0.7110225
17,1,1350,3,5,2,ACO_Local,0.405632135,1.2033959
17,2,1350,3,5,2,ACO,0.356724565,0.6725372
17,2,1350,3,5,2,ACO_Local,0.394933525,1.0066154
17,3,1350,3,5,2,ACO,0.356724564,0.6102694
17,3,1350,3,5,2,ACO_Local,0.394552732,0.8810215
17,4,1350,3,5,2,ACO,0.356724565,0.6672367
17,4,1350,3,5,2,ACO_Local,0.397606319,1.4280029
17,5,1350,3,5,2,ACO,0.356724564,0.6570534
17,5,1350,3,5,2,ACO_Local,0.394933525,0.8965955
17,6,1350,3,5,2,ACO,0.356724565,0.6298619
17,6,1350,3,5,2,ACO_Local,0.397987113,0.9653753
17,7,1350,3,5,2,ACO,0.356724564,0.6198031
17,7,1350,3,5,2,ACO_Local,0.405251341,0.9044084
17,8,1350,3,5,2,ACO,0.356724564,0.6308903
17,8,1350,3,5,2,ACO_Local,0.397987113,0.9213085
18,1,1944,3,6,2,ACO,0.32522897,0.6740668
18,1,1944,3,6,2,ACO_Local,0.397620475,0.9101618
18,2,1944,3,6,2,ACO,0.320474268,0.6935875
18,2,1944,3,6,2,ACO_Local,0.397620475,0.9062134
18,3,1944,3,6,2,ACO,0.320474267,0.6754814
18,3,1944,3,6,2,ACO_Local,0.397620475,0.896581
18,4,1944,3,6,2,ACO,0.320474268,0.6654633
18,4,1944,3,6,2,ACO_Local,0.397620475,0.9743419
18,5,1944,3,6,2,ACO,0.319511754,0.6636039
18,5,1944,3,6,2,ACO_Local,0.397620475,0.9571096
18,6,1944,3,6,2,ACO,0.320377734,0.7288942
18,6,1944,3,6,2,ACO_Local,0.397620475,1.121028
18,7,1944,3,6,2,ACO,0.323960244,0.7293368
18,7,1944,3,6,2,ACO_Local,0.397620474,1.0498347
18,8,1944,3,6,2,ACO,0.316270987,0.8276605
18,8,1944,3,6,2,ACO_Local,0.397620475,0.9711633
19,1,128,4,1,2,ACO,0.245666018,0.6134253
19,1,128,4,1,2,ACO_Local,0.259415754,0.8123692
19,2,128,4,1,2,ACO,0.247287689,0.6178851
19,2,128,4,1,2,ACO_Local,0.259415753,0.8939335
19,3,128,4,1,2,ACO,0.251056316,0.650216
19,3,128,4,1,2,ACO_Local,0.258949195,0.9574743
19,4,128,4,1,2,ACO,0.248562209,0.70501
19,4,128,4,1,2,ACO_Local,0.257264796,1.1073001
19,5,128,4,1,2,ACO,0.245763835,0.5524088
19,5,128,4,1,2,ACO_Local,0.259799016,0.7810146
19,6,128,4,1,2,ACO,0.249833664,0.6230646
19,6,128,4,1,2,ACO_Local,0.259635832,0.8417023
19,7,128,4,1,2,ACO,0.250530607,0.5984684
19,7,128,4,1,2,ACO_Local,0.259415754,0.7886312
19,8,128,4,1,2,ACO,0.250200957,0.5629735
19,8,128,4,1,2,ACO_Local,0.257264796,1.1109667
20,1,512,4,2,2,ACO,0.357644929,0.628691
20,1,512,4,2,2,ACO_Local,0.370055682,0.855786
20,2,512,4,2,2,ACO,0.357644929,0.6149815
20,2,512,4,2,2,ACO_Local,0.370055683,0.9026465
20,3,512,4,2,2,ACO,0.357644929,0.6391373
20,3,512,4,2,2,ACO_Local,0.370055682,0.8562718
20,4,512,4,2,2,ACO,0.357644929,0.5889407
20,4,512,4,2,2,ACO_Local,0.370055683,0.8457802
20,5,512,4,2,2,ACO,0.357644929,0.576849
20,5,512,4,2,2,ACO_Local,0.370055682,0.8265307
20,6,512,4,2,2,ACO,0.357644929,0.5909019
20,6,512,4,2,2,ACO_Local,0.370055683,0.9306326
20,7,512,4,2,2,ACO,0.357644929,0.5786916
20,7,512,4,2,2,ACO_Local,0.370048496,0.8198643
20,8,512,4,2,2,ACO,0.357644929,0.5798142
20,8,512,4,2,2,ACO_Local,0.364111466,0.873886
21,1,1152,4,3,2,ACO,0.424753402,0.616131
21,1,1152,4,3,2,ACO_Local,0.488419357,0.9135816
21,2,1152,4,3,2,ACO,0.424753403,0.6506154
21,2,1152,4,3,2,ACO_Local,0.487734365,1.2054498
21,3,1152,4,3,2,ACO,0.424753402,0.6199036
21,3,1152,4,3,2,ACO_Local,0.486345816,0.9441266
21,4,1152,4,3,2,ACO,0.424753402,0.6378638
21,4,1152,4,3,2,ACO_Local,0.486345816,0.9544565
21,5,1152,4,3,2,ACO,0.424753402,0.6734215
21,5,1152,4,3,2,ACO_Local,0.488544008,0.9499617
21,6,1152,4,3,2,ACO,0.424753403,0.6978445
21,6,1152,4,3,2,ACO_Local,0.488544009,0.9674502
21,7,1152,4,3,2,ACO,0.424753402,0.7585771
21,7,1152,4,3,2,ACO_Local,0.488544008,0.9589954
21,8,1152,4,3,2,ACO,0.424753402,0.6524794
21,8,1152,4,3,2,ACO_Local,0.487955894,0.8833983
22,1,2048,4,4,2,ACO,0.368234337,0.6981294
22,1,2048,4,4,2,ACO_Local,0.428928633,1.9149898
22,2,2048,4,4,2,ACO,0.36838464,0.9999444
22,2,2048,4,4,2,ACO_Local,0.427574516,1.523021
22,3,2048,4,4,2,ACO,0.368234337,0.7442385
22,3,2048,4,4,2,ACO_Local,0.428928633,1.2230495
22,4,2048,4,4,2,ACO,0.368234337,0.7006674
22,4,2048,4,4,2,ACO_Local,0.427574516,0.9612828
22,5,2048,4,4,2,ACO,0.376587979,0.8168876
22,5,2048,4,4,2,ACO_Local,0.426433289,0.9342517
22,6,2048,4,4,2,ACO,0.36838464,0.7214871
22,6,2048,4,4,2,ACO_Local,0.428802993,1.047785
22,7,2048,4,4,2,ACO,0.368234337,0.7294334
22,7,2048,4,4,2,ACO_Local,0.436805442,0.9497213
22,8,2048,4,4,2,ACO,0.376587979,0.6923798
22,8,2048,4,4,2,ACO_Local,0.427574517,0.9622087
23,1,3200,4,5,2,ACO,0.455285832,0.7541725
23,1,3200,4,5,2,ACO_Local,0.47194365,1.3210914
23,2,3200,4,5,2,ACO,0.455285833,0.729584
23,2,3200,4,5,2,ACO_Local,0.472383886,1.0519878
23,3,3200,4,5,2,ACO,0.455285832,0.7495138
23,3,3200,4,5,2,ACO_Local,0.472425907,1.2796563
23,4,3200,4,5,2,ACO,0.455285833,0.8007102
23,4,3200,4,5,2,ACO_Local,0.472399494,1.3127846
23,5,3200,4,5,2,ACO,0.455285832,0.9105714
23,5,3200,4,5,2,ACO_Local,0.472680436,1.2218479
23,6,3200,4,5,2,ACO,0.455285832,0.8144051
23,6,3200,4,5,2,ACO_Local,0.472680436,1.0934867
23,7,3200,4,5,2,ACO,0.455285833,0.6958796
23,7,3200,4,5,2,ACO_Local,0.472383885,1.0818303
23,8,3200,4,5,2,ACO,0.455285832,0.7269844
23,8,3200,4,5,2,ACO_Local,0.472102944,1.0915328
24,1,4608,4,6,2,ACO,0.345137351,0.7719552
24,1,4608,4,6,2,ACO_Local,0.407735727,1.0204575
24,2,4608,4,6,2,ACO,0.345137352,0.9939305
24,2,4608,4,6,2,ACO_Local,0.407735726,1.0076679
24,3,4608,4,6,2,ACO,0.345137351,0.9311257
24,3,4608,4,6,2,ACO_Local,0.407735727,1.0774154
24,4,4608,4,6,2,ACO,0.345137351,0.770875
24,4,4608,4,6,2,ACO_Local,0.407735726,1.0751925
24,5,4608,4,6,2,ACO,0.345137352,0.8014008
24,5,4608,4,6,2,ACO_Local,0.407735727,1.1580611
24,6,4608,4,6,2,ACO,0.345137351,0.7348742
24,6,4608,4,6,2,ACO_Local,0.407735726,1.0160683
24,7,4608,4,6,2,ACO,0.345137351,0.7943239
24,7,4608,4,6,2,ACO_Local,0.407735727,1.1527585
24,8,4608,4,6,2,ACO,0.345137352,0.8319244
24,8,4608,4,6,2,ACO_Local,0.407735726,1.154782
25,1,250,5,1,2,ACO,0.436188541,0.6337982
25,1,250,5,1,2,ACO_Local,0.442672694,0.8900732
25,2,250,5,1,2,ACO,0.43618854,0.6381152
25,2,250,5,1,2,ACO_Local,0.439032175,0.9086804
25,3,250,5,1,2,ACO,0.436188541,0.6135254
25,3,250,5,1,2,ACO_Local,0.442121225,0.8906168
25,4,250,5,1,2,ACO,0.43618854,0.6191792
25,4,250,5,1,2,ACO_Local,0.442672694,1.1301875
25,5,250,5,1,2,ACO,0.425403996,0.7062681
25,5,250,5,1,2,ACO_Local,0.442121225,0.9600093
25,6,250,5,1,2,ACO,0.425403995,0.6900838
25,6,250,5,1,2,ACO_Local,0.442672694,1.1504411
25,7,250,5,1,2,ACO,0.436188541,0.6713877
25,7,250,5,1,2,ACO_Local,0.442672693,0.9027915
25,8,250,5,1,2,ACO,0.43618854,0.6187507
25,8,250,5,1,2,ACO_Local,0.442672694,0.8634368
26,1,1000,5,2,2,ACO,0.493043663,0.658007
26,1,1000,5,2,2,ACO_Local,0.516588463,0.9509679
26,2,1000,5,2,2,ACO,0.493043663,0.6696797
26,2,1000,5,2,2,ACO_Local,0.519426544,1.0563629
26,3,1000,5,2,2,ACO,0.493043663,0.6531752
26,3,1000,5,2,2,ACO_Local,0.516588462,0.9842014
26,4,1000,5,2,2,ACO,0.493043663,0.6423569
26,4,1000,5,2,2,ACO_Local,0.519426544,1.4745453
26,5,1000,5,2,2,ACO,0.493043662,0.7927592
26,5,1000,5,2,2,ACO_Local,0.516588463,1.1125878
26,6,1000,5,2,2,ACO,0.493043663,0.6409034
26,6,1000,5,2,2,ACO_Local,0.516588462,0.9671444
26,7,1000,5,2,2,ACO,0.493043663,0.6844258
26,7,1000,5,2,2,ACO_Local,0.516588463,0.9809061
26,8,1000,5,2,2,ACO,0.493043663,0.7823916
26,8,1000,5,2,2,ACO_Local,0.519185927,1.3161608
27,1,2250,5,3,2,ACO,0.362132187,0.6768028
27,1,2250,5,3,2,ACO_Local,0.390641755,1.051071
27,2,2250,5,3,2,ACO,0.364820335,0.7027683
27,2,2250,5,3,2,ACO_Local,0.392779358,0.9912014
27,3,2250,5,3,2,ACO,0.362132187,0.6770804
27,3,2250,5,3,2,ACO_Local,0.395294309,0.9662609
27,4,2250,5,3,2,ACO,0.362132188,0.691401
27,4,2250,5,3,2,ACO_Local,0.398625717,1.1630931
27,5,2250,5,3,2,ACO,0.362132187,0.6838468
27,5,2250,5,3,2,ACO_Local,0.377998829,1.0883914
27,6,2250,5,3,2,ACO,0.362132187,0.8621582
27,6,2250,5,3,2,ACO_Local,0.398625718,1.2626223
27,7,2250,5,3,2,ACO,0.362132187,0.8601188
27,7,2250,5,3,2,ACO_Local,0.392779359,1.2777986
27,8,2250,5,3,2,ACO,0.362132187,0.7453457
27,8,2250,5,3,2,ACO_Local,0.398625718,1.2194035
28,1,4000,5,4,2,ACO,0.449668506,0.7474685
28,1,4000,5,4,2,ACO_Local,0.492014531,1.4697913
28,2,4000,5,4,2,ACO,0.44800388,0.8500685
28,2,4000,5,4,2,ACO_Local,0.487920287,1.0457102
28,3,4000,5,4,2,ACO,0.448003879,0.8814239
28,3,4000,5,4,2,ACO_Local,0.487920286,0.9936115
28,4,4000,5,4,2,ACO,0.448003879,0.7609312
28,4,4000,5,4,2,ACO_Local,0.492014532,1.0956108
28,5,4000,5,4,2,ACO,0.449668506,1.4477082
28,5,4000,5,4,2,ACO_Local,0.492014531,1.1406979
28,6,4000,5,4,2,ACO,0.448003879,0.7811831
28,6,4000,5,4,2,ACO_Local,0.487920287,1.0479146
28,7,4000,5,4,2,ACO,0.448003879,0.8472265
28,7,4000,5,4,2,ACO_Local,0.492014531,1.2182656
28,8,4000,5,4,2,ACO,0.44800388,0.8442168
28,8,4000,5,4,2,ACO_Local,0.492014531,1.0374444
29,1,6250,5,5,2,ACO,0.485406928,0.8182089
29,1,6250,5,5,2,ACO_Local,0.494930815,1.0458325
29,2,6250,5,5,2,ACO,0.485406928,0.751138
29,2,6250,5,5,2,ACO_Local,0.494930814,1.0620501
29,3,6250,5,5,2,ACO,0.485406929,0.8203407
29,3,6250,5,5,2,ACO_Local,0.494930815,1.0761243
29,4,6250,5,5,2,ACO,0.485406928,0.8766002
29,4,6250,5,5,2,ACO_Local,0.494930814,1.1514508
29,5,6250,5,5,2,ACO,0.485406928,0.9367114
29,5,6250,5,5,2,ACO_Local,0.494930815,1.1721192
29,6,6250,5,5,2,ACO,0.485406928,0.8787585
29,6,6250,5,5,2,ACO_Local,0.494930814,1.1397477
29,7,6250,5,5,2,ACO,0.485406928,0.886417
29,7,6250,5,5,2,ACO_Local,0.494930815,1.2083073
29,8,6250,5,5,2,ACO,0.485406928,0.8597091
29,8,6250,5,5,2,ACO_Local,0.494930814,1.2478014
30,1,9000,5,6,2,ACO,0.515722062,0.9083443
30,1,9000,5,6,2,ACO_Local,0.535898073,1.1310082
30,2,9000,5,6,2,ACO,0.515722062,1.4832673
30,2,9000,5,6,2,ACO_Local,0.535898073,1.1467258
30,3,9000,5,6,2,ACO,0.515722062,0.8237049
